2113	2303
2113	2312
2116	2160
2116	2323
2118	2161
2118	2205
2120	2283
2123	2276
2123	2303
2123	2364
2124	2188
2124	2286
2125	2131
2126	2181
2128	2286
2128	2340
2131	2244
2131	2258
2133	2157
2133	2184
2136	2354
2137	2325
2139	2144
2139	2299
2139	2337
2139	2358
2140	2148
2141	2182
2141	2245
2143	2209
2143	2211
2145	2239
2145	2337
2146	2291
2147	2289
2149	2174
2150	2226
2151	2172
2153	2301
2154	2182
2154	2353
2155	2224
2155	2307
2156	2180
2157	2198
2160	2186
2161	2172
2163	2268
2165	2346
2166	2235
2168	2191
2168	2229
2169	2331
2170	2185
2170	2219
2170	2302
2171	2268
2171	2361
2172	2320
2173	2323
2174	2176
2174	2248
2174	2288
2174	2300
2174	2327
2178	2218
2178	2357
2179	2207
2180	2248
2181	2191
2183	2185
2183	2353
2184	2261
2185	2311
2186	2284
2186	2293
2190	2247
2191	2242
2192	2264
2193	2272
2194	2205
2195	2257
2198	2240
2198	2292
2199	2360
2200	2239
2201	2214
2201	2290
2202	2221
2204	2312
2205	2259
2205	2268
2213	2292
2214	2234
2214	2237
2215	2241
2217	2275
2219	2271
2219	2363
2222	2239
2222	2340
2229	2243
2232	2273
2232	2315
2233	2286
2234	2355
2237	2240
2239	2302
2244	2317
2245	2274
2245	2325
2245	2337
2247	2320
2248	2364
2249	2328
2251	2253
2251	2318
2251	2335
2251	2366
2253	2256
2256	2267
2257	2323
2258	2310
2258	2318
2260	2328
2262	2303
2263	2302
2263	2311
2265	2286
2269	2299
2270	2278
2270	2299
2274	2335
2277	2342
2278	2288
2279	2362
2280	2300
2281	2349
2284	2329
2285	2288
2285	2302
2299	2351
2300	2320
2304	2344
2306	2312
2318	2356
2326	2341
2328	2351
2329	2358
2334	2347
2340	2344
2350	2352
